"","x"
"1184",0.00207361401414818
"1185",-0.00207361401414818
"1186",-0.00842494235041613
"1187",-0.00218293035821659
"1188",0.00427406991957646
"1189",0.00130474510746303
"1190",-0.00846759893293036
"1191",-0.0120828739940757
"1192",0.00513320889967872
"1193",0
"1194",0.0154172640273273
"1195",0.0113229957755641
"1196",0.0226886564684055
"1197",0.00736651581676195
"1198",0.00274851295334955
"1199",0
"1200",0.00605333744440539
"1201",0.0168870313489986
"1202",0.00680495172969309
"1203",0.00451104357695886
"1204",0.0134123038840004
"1205",0.00142642071891697
"1206",-0.00587723080040536
"1207",-0.00671358020339508
"1208",-0.00595191976644305
"1209",-0.00307021328671375
"1210",-0.00186287665746843
"1211",0
"1212",-0.000405432805067107
"1213",-0.00455211320934712
"1214",-0.0184185440302418
"1215",-0.00942183982376221
"1216",0.0163686094072046
"1217",-0.0116049047737885
"1218",0.0185037494812574
"1219",0.00228907882818774
"1220",0.00456249773041328
"1221",0.00227346639007653
"1222",0.00453148533961656
"1223",0.00137157631732343
"1224",-0.00590306165693999
"1225",0.00453148533961656
"1226",0.0112396815873517
"1227",0
"1228",0.00223285579211918
"1229",0
"1230",-0.0112144719038794
"1231",-0.00452124135267251
"1232",-0.00145760816154628
"1233",-0.0099357442496668
"1234",-0.00229433073439456
"1235",0.00768165908539586
"1236",0.00146424820759972
"1237",-0.00227864681927059
"1238",0.0135946421259225
"1239",0.00449078541406234
"1240",-0.0090018289910212
"1241",0.0090018289910212
"1242",0
"1243",0.00669858964094772
"1244",0.00444092720342582
"1245",0.00221308974297507
"1246",0.00220820279003942
"1247",-0.00663929090744997
"1248",-0.00222292882899033
"1249",0.0014295928095942
"1250",0.000396746682451266
"1251",0.00703588024439483
"1252",-0.00442129253301449
"1253",0.00221308974297507
"1254",0.00220820279003942
"1255",-0.00442129253301449
"1256",0.00221308974297507
"1257",-0.00221308974297507
"1258",0.000870012314140745
"1259",0.0296762304713489
"1260",-0.00168983833129843
"1261",0.0166956422384548
"1262",0.0271476139293005
"1263",0
"1264",-0.0061997393945834
"1265",-0.0125159944197204
"1266",0.00545775344507593
"1267",-0.00126832560741086
"1268",-0.0020925200072357
"1269",-0.00419822192445363
"1270",0.00210131409402425
"1271",0.0108117222129076
"1272",0
"1273",0.0099620792150059
"1274",-0.0124124238603756
"1275",-0.00626446973710859
"1276",-0.0127236800281061
"1277",0.00219489208267998
"1278",0.00249178971380637
"1279",-0.00211384647638102
"1280",-0.0132371655168937
"1281",0
"1282",-0.00429778098216449
"1283",0.0171570032616328
"1284",0.00422482710645689
"1285",-0.0170840493859252
"1286",-0.0260681945078289
"1287",0.0109444494560584
"1288",0.00573689456213433
"1289",0.00293323251605848
"1290",-0.0218179139065855
"1291",-0.00220820279003942
"1292",-0.0133526065873486
"1293",0
"1294",0.0111395168443735
"1295",-0.0111395168443735
"1296",-0.00449078541406234
"1297",0.00896149380251199
"1298",0.0176856022848115
"1299",0
"1300",0
"1301",0.00086048427103158
"1302",-0.00966418835694416
"1303",-0.00221308974297507
"1304",0
"1305",0.00662462990534873
"1306",-0.00441154016237366
"1307",-0.015595478402294
"1308",0.0178036811923334
"1309",-0.0110901009889384
"1310",0.00888189819889895
"1311",0.00220820279003942
"1312",0.00220333737233425
"1313",0.00219849334782296
"1314",0.00438253949217504
"1315",-0.006581032839998
"1316",-0.0079706849801191
"1317",0
"1318",-0.00126853263660998
"1319",-0.0107678009479386
"1320",0.015595478402294
"1321",0.00220820279003942
"1322",0.00220333737233425
"1323",-0.00220333737233425
"1324",0
"1325",-0.00663929090744997
"1326",-0.00892151846993805
"1327",0.00526695016950995
"1328",0.00547685617149973
"1329",-0.00627309795256004
"1330",0
"1331",0.00666880845592388
"1332",-0.00134605507477037
"1333",0.00134605507477037
"1334",0.0283950434310132
"1335",-0.00431633165895828
"1336",-0.0082994465143722
"1337",0.0104599411819173
"1338",0
"1339",0.00645361797357769
"1340",-0.00429778098216449
"1341",-0.00648150417199567
"1342",0.00648150417199567
"1343",-0.00431633165895828
"1344",0.00216049466754509
"1345",-0.00610771545755551
"1346",-0.0135068610766957
"1347",-0.0128952382206231
"1348",0.00405260994083889
"1349",0.00443108811741055
"1350",0.00880370408591258
"1351",0.0039832910870512
"1352",-0.00617696166276716
"1353",0
"1354",-0.00219849334782296
"1355",0.00439216392353892
"1356",-0.00880370408591258
"1357",-0.00665401694640089
"1358",0.00444092720342582
"1359",0
"1360",-0.00182156625824259
"1361",-0.00444904205703178
"1362",0
"1363",-0.000398200140649507
"1364",0
"1365",0
"1366",-0.00671358020339508
"1367",0.00671358020339508
"1368",0
"1369",0.00666880845592388
"1370",-0.00182156625824259
"1371",0
"1372",0.0136988443581618
"1373",0
"1374",-0.00966418835694416
"1375",-0.00221308974297507
"1376",-0.0148268957719022
"1377",-0.0235649158814439
"1378",0.0114455140882583
"1379",0
"1380",-0.0253553260398585
"1381",0.00697909113939144
"1382",-0.00889855761647596
"1383",0.0112141392002627
"1384",0
"1385",-0.00463653753283211
"1386",0
"1387",0.0161346931190991
"1388",0.0270678680920753
"1389",0.0132640504565975
"1390",0
"1391",0
"1392",0.00656662772388827
"1393",0
"1394",-0.00876512107171123
"1395",-0.00441154016237366
"1396",0.00220820279003942
"1397",-0.00663929090744997
"1398",0
"1399",-0.00222292882899033
"1400",0
"1401",0
"1402",-0.00222788125249807
"1403",0.0132934383612726
"1404",0.00219849334782296
"1405",-0.00219849334782296
"1406",-0.00441154016237366
"1407",0
"1408",0
"1409",0.00880370408591258
"1410",0.0130619179431672
"1411",0.00431633165895828
"1412",0.0107100166933991
"1413",0.00644698656823373
"1414",0.00422482710645689
"1415",-0.00422482710645689
"1416",0
"1417",0.00497738584155183
"1418",0.0159704886931653
"1419",0.0061997393945834
"1420",-0.00287367106351155
"1421",-0.00540121915356639
"1422",0.0095249363374279
"1423",0.000808021493259758
"1424",0.00614891037724341
"1425",0.0202275190946501
"1426",0.00278521872606241
"1427",-0.0271078075287994
"1428",0.0020496310520679
"1429",0.0040867020315698
"1430",-0.007456174894239
"1431",0.00541491151868811
"1432",-0.0227332839674919
"1433",0.0124639939840057
"1434",0.0115091253171613
"1435",0.00813012608325092
"1436",0.00281558140016358
"1437",-0.00571161585981628
"1438",0.00369097578426114
"1439",0.00403720539702324
"1440",0
"1441",-0.00809077591312946
"1442",-0.0102064019335151
"1443",-0.00205384066915659
"1444",0
"1445",0.0163138131187779
"1446",0.0113490659301902
"1447",0.0165749650942129
"1448",0.000772444826161234
"1449",0.0283736423756125
"1450",-0.0095983185809514
"1451",0.0247665400541228
"1452",0.00562928708095356
"1453",-0.00562928708095356
"1454",0
"1455",0.00749869609111986
"1456",0.0121326114494957
"1457",0.00217226824056649
"1458",-0.0086512013893465
"1459",-0.00658794596960632
"1460",-0.0110097782360778
"1461",-0.00446519921919997
"1462",-0.00892224546474196
"1463",0.00450512707364492
"1464",0.00441711839109704
"1465",0.0176757853061416
"1466",-0.00654994989739421
"1467",0.00434914204653047
"1468",-0.00213875231907679
"1469",-0.00221038972745369
"1470",0.00221038972745369
"1471",-0.00887102591700106
"1472",0.00363857284390789
"1473",-0.00141342779714648
"1474",0
"1475",-0.00222514504676141
"1476",-0.0066373423485695
"1477",-0.0112756174643867
"1478",0.0148706696660321
"1479",0.0119133160639251
"1480",0.00213875231907679
"1481",-0.00656442842222926
"1482",-0.00579633623927034
"1483",0.00438404910853407
"1484",0.00362757350643506
"1485",0.00221038972745369
"1486",0
"1487",0
"1488",-0.00664588087023965
"1489",0
"1490",0.0175589516467891
"1491",0.00429256066091366
"1492",-0.0152056314374631
"1493",-0.00221038972745369
"1494",0.00654994989739421
"1495",-0.00433956016994053
"1496",0.00653553509999139
"1497",0
"1498",0.00437753567655808
"1499",0
"1500",0.0078447285849057
"1501",0.00856522284997219
"1502",-0.00561469125333325
"1503",-0.00947250866592864
"1504",0.00085885117425466
"1505",-0.0130946734664201
"1506",0.00213875231907679
"1507",-0.0123607646614996
"1508",-0.000879120935739941
"1509",0.0154406934481033
"1510",0.00438713811874258
"1511",-0.0131523743918356
"1512",0
"1513",0.008765236273093
"1514",-0.00654994989739421
"1515",0.00221038972745369
"1516",-0.00887102591700106
"1517",0.00141657415168694
"1518",0.000808570895074467
"1519",-0.0044552524079231
"1520",-0.0134175348535743
"1521",0.00451529808671491
"1522",-0.00225510055592082
"1523",0.0111573373227802
"1524",0.0111011332781628
"1525",-0.00745445176531412
"1526",-0.010298891761984
"1527",-0.0022500265177241
"1528",-0.00451529808671491
"1529",0.00901029986616653
"1530",0
"1531",-0.00675010233537243
"1532",0.00586631968836482
"1533",0.00447883484865308
"1534",-0.00142290907227594
"1535",-0.00217214312936953
"1536",-0.00224497526172751
"1537",0
"1538",-0.0022500265177241
"1539",-0.00451529808671491
"1540",-0.00226531759822013
"1541",-0.0044770540050072
"1542",-0.00228066030642982
"1543",0.00228066030642982
"1544",0.0201599064568017
"1545",-0.0044072349874078
"1546",-0.00449500177945161
"1547",0.00890223676685942
"1548",0.00223010736116169
"1549",-0.00223010736116169
"1550",0.0044552524079231
"1551",0
"1552",0
"1553",0
"1554",-0.00886248739533091
"1555",0
"1556",-0.00224497526172751
"1557",0.00441711839109704
"1558",0
"1559",0.00264093601945259
"1560",0
"1561",0
"1562",-0.000405844161414315
"1563",-0.0111573373227802
"1564",0
"1565",0
"1566",0.0200480808734893
"1567",0.0153050631938738
"1568",-0.0109559211473433
"1569",-0.0123607646614996
"1570",0.0132283278645016
"1571",0.00352921957791263
"1572",-0.00219597493005086
"1573",0
"1574",0.00571278290756005
"1575",-0.0035168079775092
"1576",0.0130099242956225
"1577",0.0192351112061511
"1578",-0.000837062603204153
"1579",0.0100625748922347
"1580",-0.000829372595309685
"1581",0.00547388547754757
"1582",0.00909901386978884
"1583",0.00207358143983694
"1584",-0.00415147155559925
"1585",0.00415147155559925
"1586",-0.00996727908542105
"1587",-0.00457521291195206
"1588",-0.00421241368358061
"1589",-0.00416600506389742
"1590",0.00416600506389742
"1591",0.00758231037132795
"1592",-0.0104646182114472
"1593",-0.00979768054202257
"1594",0.00426605262074808
"1595",-0.0214487182028487
"1596",0.00787664065730453
"1597",-0.00787664065730453
"1598",-0.0218515123077028
"1599",-0.0044552524079231
"1600",-0.0044072349874078
"1601",0.0044072349874078
"1602",0.00667545717501028
"1603",-0.00444534981384859
"1604",0
"1605",0
"1606",0.0102082820670688
"1607",-0.0102082820670688
"1608",-0.0066373423485695
"1609",0.00886248739533091
"1610",0.0153725791589228
"1611",-0.00438713811874258
"1612",-0.0109854410401802
"1613",0.000404040409536677
"1614",0.00403145073324929
"1615",-0.0137737644434388
"1616",-0.00401921587412968
"1617",0.00449500177945161
"1618",-0.00224497526172751
"1619",-0.00184055404902583
"1620",0.00625767244012287
"1621",0.013336225136201
"1622",-0.00806130927357085
"1623",-0.0183104186520042
"1624",0.008618384398277
"1625",0.00224497526172751
"1626",0.0044072349874078
"1627",0.0146409599832866
"1628",-0.00400828915304263
"1629",0.00700399754791015
"1630",-0.0043967827809146
"1631",0.0043967827809146
"1632",0.00298676092342376
"1633",0.00357237744300498
"1634",0.00211095797104299
"1635",-0.00429256066091366
"1636",-0.00218637248786635
"1637",-0.00398751109863849
"1638",0.00398751109863849
"1639",0
"1640",0
"1641",0
"1642",-0.00139382095375762
"1643",0.00358019344162397
"1644",0.0107952601815446
"1645",-0.012981632669411
"1646",0.00436797517773702
"1647",0.00211095797104299
"1648",-0.00867009633747173
"1649",-0.0013303181421831
"1650",0.0013303181421831
"1651",0
"1652",-0.00653553509999139
"1653",-0.00664588087023965
"1654",-0.00222514504676141
"1655",-0.00446519921919997
"1656",0
"1657",-0.00135703644112084
"1658",0
"1659",-0.00571974867278691
"1660",-0.00857255875643936
"1661",0.00898219896152597
"1662",0.00306696440780385
"1663",-0.00532206496372467
"1664",0.00892224546474196
"1665",-0.00441711839109704
"1666",-0.0153733039348118
"1667",0.0018656077271455
"1668",0
"1669",-0.00456653391633122
"1670",-0.00145737213066965
"1671",-0.00083373867123715
"1672",-0.00459802955833055
"1673",-0.0161197310175742
"1674",-0.0141501682083023
"1675",0
"1676",-0.0238904297468014
"1677",-0.0146280685229021
"1678",-0.0198684533836806
"1679",0.0149194330844633
"1680",-0.00739402795267274
"1681",0.01234304825189
"1682",-0.00247144855249282
"1683",0
"1684",0.00247144855249282
"1685",-0.00494902029921729
"1686",-0.0174405391220454
"1687",-0.028002605345308
"1688",-0.023560465793552
"1689",0.0110533764544769
"1690",0.030438496739734
"1691",-0.0102517207264308
"1692",-0.0206648255802113
"1693",-0.0158242588725548
"1694",-0.00535802548273434
"1695",-0.0216407013561728
"1696",0.0189508843535586
"1697",-0.0162096773373941
"1698",0.00817882208002896
"1699",0.0308663978970936
"1700",-0.0122001673772951
"1701",-0.0133324468985769
"1702",-0.0695542159215767
"1703",0.0109071366190694
"1704",0.00337882062840666
"1705",0
"1706",0.00285011204721108
"1707",0.0684119927333677
"1708",-0.0106069574677203
"1709",0.0106069574677203
"1710",-0.0186982116145602
"1711",0.0054014371442257
"1712",0
"1713",0.00804784248534851
"1714",-0.0026754241910254
"1715",-0.00806948993046674
"1716",-0.0053337836212215
"1717",0.0053337836212215
"1718",0.0107449141214921
"1719",0
"1720",0
"1721",-0.0171488768940389
"1722",-0.00885217776367853
"1723",-0.000997672181189735
"1724",0.00820118087140465
"1725",-0.0137062410666831
"1726",-0.00545143296624939
"1727",0.00277136436038283
"1728",-0.0166593003368973
"1729",0.00933634349282908
"1730",-0.00101428459375974
"1731",-0.0055970295367187
"1732",-0.0140449341337829
"1733",-0.00570837045667894
"1734",0.00570837045667894
"1735",-0.00285011204721108
"1736",-0.00285825840946785
"1737",0.00285825840946785
"1738",0.00285011204721108
"1739",0.00180948737494457
"1740",0.00103252461418979
"1741",0.0333223219203402
"1742",0
"1743",0.0216407013561728
"1744",-0.0107206722599793
"1745",-0.0136687709876471
"1746",0.0082236622449221
"1747",0.00544510874272497
"1748",-0.00271884822478885
"1749",0
"1750",-0.00371947364378222
"1751",-0.0204968065730666
"1752",-0.00330186982454528
"1753",0
"1754",-0.0111713949087848
"1755",-0.00740234056589806
"1756",0.00172637073519777
"1757",0
"1758",-0.0096192084486777
"1759",-0.00174307173294697
"1760",0.00565390972494573
"1761",-0.00277946847921307
"1762",0
"1763",-0.00575716872796228
"1764",0.0119137023727678
"1765",0.00284863587686068
"1766",-0.000517330585774189
"1767",-0.00285011204721108
"1768",-0.00563772688868092
"1769",0.00277946847921307
"1770",0.00181983671698571
"1771",-0.0132475355549939
"1772",0.00864823035879514
"1773",0.00104320621475029
"1774",-0.00391764746048295
"1775",-0.0115811085576007
"1776",-0.0145780359482535
"1777",-0.00475699860385692
"1778",-0.00704228262541218
"1779",-0.0150625879419044
"1780",0.00303072280474925
"1781",0
"1782",-0.00413508514780325
"1783",-0.00489224218476014
"1784",-0.00250150684017747
"1785",-0.0127901664219445
"1786",0.00300216005578147
"1787",-0.0211112114563221
"1788",-0.000669952649837491
"1789",0
"1790",0
"1791",0.00629893283268856
"1792",0.00937462478467488
"1793",0
"1794",0.0153388716324496
"1795",-0.00801420746405235
"1796",0.00186950886381698
"1797",0
"1798",0.0171292554422022
"1799",0.0131328836904387
"1800",-0.00299442172841946
"1801",0.0380701199813132
"1802",-0.0173840689334002
"1803",0
"1804",-0.011819621842271
"1805",-0.0179038726143776
"1806",0.0179038726143776
"1807",0.00485219749727239
"1808",-0.0167220419298886
"1809",-0.0120124318238535
"1810",0.00597840364209201
"1811",0.020871901055739
"1812",-0.020871901055739
"1813",-0.00303072280474925
"1814",-0.00294768083734276
"1815",-0.0153384368968119
"1816",0.0030865665434181
"1817",-0.00552513462486015
"1818",0.0086022035826634
"1819",0.00306762964243212
"1820",0
"1821",0
"1822",0
"1823",-0.00614469860023537
"1824",0.0297183653291384
"1825",0
"1826",0
"1827",-0.0266412963713352
"1828",-0.0142524681675926
"1829",0.00565026458492923
"1830",0.00243856808144205
"1831",0.00121705767960112
"1832",0.00186950886381698
"1833",-0.0030865665434181
"1834",0
"1835",-0.00610760648879616
"1836",-0.00880395708800119
"1837",-0.00686960052936225
"1838",-0.0190408304140952
"1839",0
"1840",-0.0385963959798898
"1841",0.00273459430045264
"1842",0.0131627120204287
"1843",0.013090230552371
"1844",0.006481413242442
"1845",0.000587141615850051
"1846",0.00575527121449326
"1847",-0.00957786837105346
"1848",0.00636290140490559
"1849",0.0253397632467838
"1850",0.0277717444798116
"1851",0.00304892369047138
"1852",-0.00917480139559057
"1853",-0.00616363550122134
"1854",0
"1855",0.0122895132063405
"1856",-0.0183971196951367
"1857",0.00919417303221426
"1858",0.0242643021772473
"1859",0.00898331888519177
"1860",-0.0209957507090452
"1861",0.0150158470508277
"1862",0.0118344576470033
"1863",0
"1864",0.0117847984726973
"1865",0.0076039270003676
"1866",-0.0164294801623797
"1867",-0.00295924531068525
"1868",-0.00884003591858384
"1869",-0.00599783695539369
"1870",-0.00603402818176146
"1871",0.00302156527098862
"1872",-0.00302156527098862
"1873",-0.00597840364209201
"1874",-0.0183405969525934
"1875",-0.0124800712176896
"1876",-0.0125414501034751
"1877",0.0188009546081735
"1878",0
"1879",0
"1880",-0.012558437337387
"1881",-0.0384512629659257
"1882",0.0130475311469249
"1883",0.00957786837105346
"1884",-0.00957786837105346
"1885",0.00636290140490559
"1886",-0.0161325552687597
"1887",0.00652369616212223
"1888",0.0160284901409709
"1889",0.00319442699404693
"1890",0.0125811983632138
"1891",0.00314450685518963
"1892",0
"1893",0
"1894",0
"1895",0
"1896",-0.00936730229345883
"1897",-0.00317414781001624
"1898",0
"1899",0
"1900",-0.000578201808533407
"1901",-0.0185830127396809
"1902",-0.00127745312905958
"1903",0.0266811849480604
"1904",0.00943358275162254
"1905",0.033664421893441
"1906",-0.0182302739954858
"1907",0.00614469860023537
"1908",0.0181196035770119
"1909",-0.0242643021772473
"1910",0.00920294666292243
"1911",-0.00920294666292243
"1912",0
"1913",0
"1914",-0.0030865665434181
"1915",-0.00610760648879616
"1916",-0.0062399748657409
"1917",0.0031248545857645
"1918",0.0123092933121907
"1919",0.0122518703533938
"1920",0
"1921",0.00294768083734276
"1922",0.00605228807573788
"1923",0
"1924",-0.00899996891308064
"1925",0.00597840364209201
"1926",-0.0120855753952505
"1927",-0.00306762964243212
"1928",0.00306762964243212
"1929",-0.00726598445869975
"1930",0
"1931",0.00419835481626762
"1932",0.00612587770511919
"1933",0.0240446743995166
"1934",0
"1935",-0.0271029224622037
"1936",-0.0372549465205996
"1937",0.0188009546081735
"1938",0
"1939",0.0245611636655845
"1940",-0.00304892369047138
"1941",-0.015291673262122
"1942",0.00608872659919957
"1943",0
"1944",0.0272677174042215
"1945",0.0177442169672748
"1946",0
"1947",0
"1948",-0.00295051400958624
"1949",-0.068078686534184
"1950",-0.00509298174809025
"1951",0.00317414781001624
"1952",-0.0353828935051554
"1953",-0.023149181866966
"1954",0.0100299711211447
"1955",0.00663119078163632
"1956",0.00319936285700706
"1957",0.00983370228832836
"1958",0.00325652826404266
"1959",-0.00980157344519306
"1960",-0.0131192107458213
"1961",-0.0132936150174885
"1962",0
"1963",0
"1964",0.00326364389634382
"1965",-0.0134285242729622
"1966",-0.0068344472302968
"1967",0.0169993276069151
"1968",0
"1969",-0.00676509345177312
"1970",-0.00339978692484522
"1971",-0.0102692671568612
"1972",-0.00680025636714543
"1973",-0.00695251931488094
"1974",-0.00561829007397296
"1975",-0.00138290538501096
"1976",-0.00694335962597936
"1977",0.0139445550849633
"1978",-0.00349447064977415
"1979",0
"1980",-0.00276184581759953
"1981",0.00973861830324818
"1982",0.00347021747900644
"1983",0
"1984",0
"1985",0.0699302163515698
"1986",0.00254179431012069
"1987",-0.00518820604821091
"1988",0.00577385760228566
"1989",0
"1990",-0.00960885910663745
"1991",-0.00980157344519306
"1992",0.0059518080666594
"1993",-0.00059358925367814
"1994",-0.00208034152991043
"1995",-0.00586803613304099
"1996",-0.00269690020125424
"1997",0.00199840194404644
"1998",-0.00319936285700706
"1999",-0.00996334916342168
"2000",0.0152567447943932
"2001",0.0258605434340042
"2002",0.00116414448537316
"2003",0.0189201322124504
"2004",-0.00114231330841275
"2005",-0.0273248958025665
"2006",0.0127415038925758
"2007",-0.00319442699404693
"2008",-0.0064196310343334
"2009",0.00961405802838033
"2010",-0.00639909106223246
"2011",0.0127574939871771
"2012",0.00936730229345883
"2013",0
"2014",0.0216458667746924
"2015",-0.00616363550122134
"2016",-0.00610760648879616
"2017",0.00310544643301469
"2018",0.00300216005578147
"2019",0
"2020",-0.00610760648879616
"2021",0.00310544643301469
"2022",0.0183405969525934
"2023",0.00110639878518537
"2024",0.0227758774712843
"2025",0.0175889539591392
"2026",0
"2027",-0.0204754795065636
"2028",0.00585455398878576
"2029",0.00295924531068525
"2030",0.00882555316201206
"2031",-0.00293320507178763
"2032",-0.00992985750034858
"2033",-0.00477628988934686
"2034",-0.00898331888519177
"2035",-0.0109060330386681
"2036",0.00184128205215739
"2037",-0.00239432842997456
"2038",-0.00972815380295877
"2039",-0.00916579555700281
"2040",-0.00622056671299109
"2041",-0.0188009546081735
"2042",-0.0127983131433087
"2043",0
"2044",-0.00960885910663745
"2045",-0.0162895934093781
"2046",0.0195355511111099
"2047",0.00636290140490559
"2048",-0.0161325552687597
"2049",-0.0130759960617475
"2050",-0.0033210919671447
"2051",0.0196642559269717
"2052",0.00973794150648466
"2053",0.00954707689852885
"2054",0.00955282991899153
"2055",-0.00317414781001624
"2056",0.00939694324828544
"2057",0
"2058",-0.0062227954382692
"2059",0
"2060",-0.00317414781001624
"2061",0.00115540163055616
"2062",-0.00433965674548453
"2063",0
"2064",0.00318425511492837
"2065",0.00509298174809025
"2066",-0.00509298174809025
"2067",0.00939694324828544
"2068",-0.00824154161772928
"2069",-0.00869822822490462
"2070",-0.00838293241315569
"2071",-0.0130051094045642
"2072",-0.00327787728307083
"2073",-0.00979811877867665
"2074",-0.00665325034893005
"2075",0.00665325034893005
"2076",-0.0233798004364063
"2077",-0.010234234155142
"2078",0.00342306231240297
"2079",-0.0136581386061128
"2080",0.0405280189181134
"2081",0.0131192107458213
"2082",0
"2083",0
"2084",0
"2085",-0.00648801996418502
"2086",0.0323180835503489
"2087",0
"2088",0
"2089",-0.012782532439239
"2090",-0.0097696538638541
"2091",0.0097696538638541
"2092",-0.0195355511111099
"2093",0.00319936285700706
"2094",-0.00319936285700706
"2095",-0.00331009881449162
"2096",0.00331009881449162
"2097",0.00120096091296062
"2098",-0.0145076088696072
"2099",-0.00264200946283832
"2100",-0.000712504483296073
"2101",0.00213599226814942
"2102",0.00121852167798497
"2103",-0.0133832512942513
"2104",0
"2105",-0.0136690540817064
"2106",-0.041947814825253
"2107",0.0351475584581076
"2108",0
"2109",0.0136581386061128
"2110",0
"2111",0
"2112",-0.0101999219031557
"2113",-0.0034582167029571
"2114",0.0102350762937098
"2115",-0.0081377600886734
"2116",-0.00209731620503639
"2117",0.0170695235240066
"2118",0.0167830382190965
"2119",0.00667545717501028
"2120",-0.0132936150174885
"2121",0.00661815784247821
"2122",0.0295962413660247
"2123",0.0160284901409709
"2124",0.0063786821089753
"2125",-0.00958334617716083
"2126",0
"2127",-0.00634241283034331
"2128",-0.00973794150648466
"2129",-0.00326716789807957
"2130",-0.0110685679059426
"2131",0.00450203351569378
"2132",0.00656653439024879
"2133",-0.00976589724725585
"2134",-0.00331009881449162
"2135",0.00331009881449162
"2136",0.0130330651453354
"2137",0.00973794150648466
"2138",-0.00973794150648466
"2139",0.0192850184050135
"2140",0
"2141",0.0063786821089753
"2142",0
"2143",0.00624251727078651
"2144",0.00439435174082003
"2145",-0.00439435174082003
"2146",-0.0177730941284571
"2147",0.020927520105956
"2148",0.00314450685518963
"2149",-0.0157257052184034
"2150",0
"2151",0.00318425511492837
"2152",0.0188009546081735
"2153",0.0195671645691196
"2154",0.0406958971952056
"2155",0.0144930073025673
"2156",0
"2157",0.00289106163083286
"2158",-0.0144508638616125
"2159",0.0134005355374827
"2160",0.0209713058186844
"2161",-0.017038250012325
"2162",0.0299889294405125
"2163",-0.00458171512510486
"2164",0
"2165",0
"2166",0.0093953037802983
"2167",-0.00659287317459611
"2168",-0.00552745996805282
"2169",-0.00564393494073201
"2170",0.0028259492152829
"2171",0
"2172",-0.0256379883406703
"2173",0.00184073330670298
"2174",0
"2175",-0.0105644084924021
"2176",-0.0146209255177778
"2177",0.00295924531068525
"2178",0.00589234809022443
"2179",0.0144930073025673
"2180",0.00289106163083286
"2181",0.00104922629193638
"2182",0.0131957813719179
"2183",-0.0096192084486777
"2184",0.015295178279378
"2185",0
"2186",-0.017038250012325
"2187",-0.00867323322136393
"2188",0.00289944410830145
"2189",-0.00289944410830145
"2190",0.00289944410830145
"2191",0.0199780812838215
"2192",0
"2193",0
"2194",0.00565990705684882
"2195",0.00281798572544911
"2196",0
"2197",0.00501851093679395
"2198",0.00886942503972055
"2199",0.00277136436038283
"2200",0
"2201",0.0163863096725496
"2202",0
"2203",0.0319884393953629
"2204",0.0228296972238793
"2205",0.0030412937233022
"2206",-0.0180708877258633
"2207",0
"2208",0
"2209",0
"2210",0.00781840112935939
"2211",0.0204779998175368
"2212",0.0159795441151642
"2213",-0.0104457508835054
"2214",-0.0495722588427476
"2215",0.00530164307098779
"2216",0.0079001328571433
"2217",0.0155372028111573
"2218",-0.00258590435207307
"2219",0.0254099967516446
"2220",0.0100465111693726
"2221",-0.0277966299181767
"2222",-0.00257279992227577
"2223",0.0203229186710798
"2224",0
"2225",-0.00452333350693124
"2226",-0.0152532863251054
"2227",0
"2228",-0.00469227419153384
"2229",-0.00518705972812494
"2230",-0.0139651559442902
"2231",-0.0169222410407182
"2232",0.0221820555259749
"2233",-0.0079001328571433
"2234",-0.0105505750559738
"2235",0.0158242588725548
"2236",-0.00263336544469439
"2237",-0.0131908934278604
"2238",0
"2239",0.0131908934278604
"2240",0.0052598144852567
"2241",-0.0132017759281311
"2242",-0.00161212351536122
"2243",-0.00104927569253999
"2244",0.00314452990414971
"2245",-0.0057320626812345
"2246",-0.00535802548273434
"2247",0
"2248",0.0159086005387081
"2249",0.005273683816581
"2250",-0.0105753268875688
"2251",-0.0026613992079012
"2252",-0.000969540352267373
"2253",-0.00161799242481742
"2254",-0.00804784248534851
"2255",0.0212387359132089
"2256",-0.037448413250603
"2257",0.00545997385524011
"2258",-0.00272626051793612
"2259",0.0188483822944132
"2260",-0.0188483822944132
"2261",0.0161657810027043
"2262",-0.0161657810027043
"2263",0.0161657810027043
"2264",0.00794555825981913
"2265",-0.00526295696811019
"2266",0.0026754241910254
"2267",-0.0160786977427136
"2268",0.0239819646864854
"2269",0.00528762648408865
"2270",0.0120722616177575
"2271",-0.00427215839643935
"2272",-0.00780010322131819
"2273",0.0104130347526841
"2274",-0.00515322026742737
"2275",-0.0238087333958514
"2276",-0.00973383007462925
"2277",0.0124164313663382
"2278",-0.0298283628431601
"2279",-0.0193393689427639
"2280",-0.0313554181744209
"2281",0.0452433541509354
"2282",-0.00556587707744516
"2283",-0.00832205889906934
"2284",0.0248444291380423
"2285",0.0216407013561728
"2286",-0.0206430291749831
"2287",-0.0147332315129836
"2288",0.0326864436853525
"2289",0
"2290",-0.0216996262450122
"2291",-0.00820775127007423
"2292",-0.0111629066141639
"2293",0
"2294",-0.0140449341337829
"2295",-0.00570837045667894
"2296",-0.00173626226446277
"2297",0.00173626226446277
"2298",0.0142102895026621
"2299",0
"2300",-0.0169897579818752
"2301",0.00563772688868092
"2302",0.0390144459566857
"2303",-0.016522370238973
"2304",0.00833724143782799
"2305",0.011921278275639
"2306",-0.0164602454698874
"2307",-0.00101146333640045
"2308",0.0235854092766621
"2309",0.00369959726446467
"2310",-0.0108082401931684
