id_visitor|id_session|dim_session_number|dim_user_agent|dim_device_app_combo|ds|ts_min|ts_max|did_search|sent_message|sent_booking_request|next_id_session|next_dim_session_number|next_dim_user_agent|next_dim_device_app_combo|next_ds|next_ts_min|next_ts_max|next_did_search|next_sent_message|next_sent_booking_request
3e722d62-71a1-44f2-bc93-abb6b50dddd7|df4765c7762b7e5dbf4d1cce54ea2f5f|21|Airbnb/150282 Android/4.2.2 Device/samsung_GT-I9195 Carrier/3 Type/Mobile|Android Phone - Android|2014-07-29|2014-07-29 22:41:21|2014-07-29 23:40:10|1|0|0|9eaa4b4b9b04e6b801a06882b1efeefb|22|Airbnb/150287 Android/4.2.2 Device/samsung_GT-I9195 Carrier/3 Type/Mobile|Android Phone - Android|2014-08-04|2014-08-04 11:38:29|2014-08-04 11:42:12|1|0|0
3e722d62-71a1-44f2-bc93-abb6b50dddd7|44455013596891b55677da8d7f1efd51|22|Airbnb/150287 Android/4.2.2 Device/samsung_GT-I9195 Carrier/3 Type/Mobile|Android Phone - Android|2014-08-04|2014-08-04 11:38:29|2014-08-04 11:42:12|1|0|0|41600d14c7b0303d4b3247b636e8ce90|23|Airbnb/150287 Android/4.2.2 Device/samsung_GT-I9195 Carrier/3 Type/Mobile|Android Phone - Android|2014-08-05|2014-08-05 23:53:37|2014-08-05 23:55:05|1|0|0
3e722d62-71a1-44f2-bc93-abb6b50dddd7|6f1d0c79dfadbb2cf4c512f95282dec0|23|Airbnb/150287 Android/4.2.2 Device/samsung_GT-I9195 Carrier/3 Type/Mobile|Android Phone - Android|2014-08-05|2014-08-05 23:53:37|2014-08-05 23:55:05|1|0|0|b5afa9ee162fb1d2da335b3d3d41341c|24|Airbnb/150287 Android/4.2.2 Device/samsung_GT-I9195 Carrier/3 Type/Mobile|Android Phone - Android|2014-08-06|2014-08-06 01:32:51|2014-08-06 02:12:41|1|0|0
3e722d62-71a1-44f2-bc93-abb6b50dddd7|e9fd5ec5199563fc4927bb714ab82a31|24|Airbnb/150287 Android/4.2.2 Device/samsung_GT-I9195 Carrier/3 Type/Mobile|Android Phone - Android|2014-08-06|2014-08-06 01:32:51|2014-08-06 02:12:41|1|0|0|e46e74723f0a5574d901f04373e0fa12|25|Airbnb/150287 Android/4.2.2 Device/samsung_GT-I9195 Carrier/3 Type/Mobile|Android Phone - Android|2014-08-06|2014-08-06 15:09:12|2014-08-06 15:11:35|1|0|0
3e722d62-71a1-44f2-bc93-abb6b50dddd7|9ae42f75cd59a4bd6c53ea66e591b2de|25|Airbnb/150287 Android/4.2.2 Device/samsung_GT-I9195 Carrier/3 Type/Mobile|Android Phone - Android|2014-08-06|2014-08-06 15:09:12|2014-08-06 15:11:35|1|0|0|cf25048c9bef50f846befd78b9dda626|26|Airbnb/150287 Android/4.2.2 Device/samsung_GT-I9195 Carrier/3 Type/Mobile|Android Phone - Android|2014-08-06|2014-08-06 17:47:31|2014-08-06 17:47:52|1|0|0
3e722d62-71a1-44f2-bc93-abb6b50dddd7|74356d90fbe8ec1091ca56300ee613c3|26|Airbnb/150287 Android/4.2.2 Device/samsung_GT-I9195 Carrier/3 Type/Mobile|Android Phone - Android|2014-08-06|2014-08-06 17:47:31|2014-08-06 17:47:52|1|0|0|2353885bd10f2dc047c75ff49c949b31|27|Airbnb/150287 Android/4.2.2 Device/samsung_GT-I9195 Carrier/3 Type/Mobile|Android Phone - Android|2014-08-06|2014-08-06 20:32:28|2014-08-06 20:32:28|0|0|0
3e722d62-71a1-44f2-bc93-abb6b50dddd7|f4151f2cf38b9cb184df2d81bc0476a4|27|Airbnb/150287 Android/4.2.2 Device/samsung_GT-I9195 Carrier/3 Type/Mobile|Android Phone - Android|2014-08-06|2014-08-06 20:32:28|2014-08-06 20:32:28|0|0|0|405d821aa8a41ada5744018b0385867b|28|Airbnb/150287 Android/4.2.2 Device/samsung_GT-I9195 Carrier/3 Type/Mobile|Android Phone - Android|2014-08-06|2014-08-06 22:10:38|2014-08-06 22:10:38|0|0|0
3e722d62-71a1-44f2-bc93-abb6b50dddd7|91ce101b9e33cfb2e4c33c8407aeb6b0|28|Airbnb/150287 Android/4.2.2 Device/samsung_GT-I9195 Carrier/3 Type/Mobile|Android Phone - Android|2014-08-06|2014-08-06 22:10:38|2014-08-06 22:10:38|0|0|0|e03ac267d51a08106a84c81c2a0152b2|29|Airbnb/150287 Android/4.2.2 Device/samsung_GT-I9195 Carrier/3 Type/Mobile|Android Phone - Android|2014-08-06|2014-08-06 22:52:38|2014-08-06 22:52:38|0|0|0
3e722d62-71a1-44f2-bc93-abb6b50dddd7|f38e1acd62a0b96091c126c7a3961a48|29|Airbnb/150287 Android/4.2.2 Device/samsung_GT-I9195 Carrier/3 Type/Mobile|Android Phone - Android|2014-08-06|2014-08-06 22:52:38|2014-08-06 22:52:38|0|0|0|f17b0f2f643ea5e5b97150e3ae07426f|30|Airbnb/150287 Android/4.2.2 Device/samsung_GT-I9195 Carrier/3 Type/Mobile|Android Phone - Android|2014-08-07|2014-08-07 00:15:23|2014-08-07 00:47:59|1|0|0
3e722d62-71a1-44f2-bc93-abb6b50dddd7|c4a4f7edb2dd20e21c0e9e9bd6a42421|30|Airbnb/150287 Android/4.2.2 Device/samsung_GT-I9195 Carrier/3 Type/Mobile|Android Phone - Android|2014-08-07|2014-08-07 00:15:23|2014-08-07 00:47:59|1|0|0|906925fa1b78273ccf450c3a8ce0d114|31|Airbnb/150287 Android/4.2.2 Device/samsung_GT-I9195 Carrier/3 Type/Mobile|Android Phone - Android|2014-08-08|2014-08-08 00:51:01|2014-08-08 01:27:52|1|0|0
3e722d62-71a1-44f2-bc93-abb6b50dddd7|301a73e91fdcf6ba5ef44a286539efb4|31|Airbnb/150287 Android/4.2.2 Device/samsung_GT-I9195 Carrier/3 Type/Mobile|Android Phone - Android|2014-08-08|2014-08-08 00:51:01|2014-08-08 01:27:52|1|0|0|f08b9fe20f8b91bc46d4f7e062233c0b|32|Airbnb/150287 Android/4.2.2 Device/samsung_GT-I9195 Carrier/3 Type/Mobile|Android Phone - Android|2014-08-08|2014-08-08 11:44:26|2014-08-08 12:02:33|1|0|0
24b53796-206c-49a1-8d2a-7712e928f1bd|82838a6fc5477b7b6abe4b9f70a53680|1|Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0|Desktop - Firefox|2014-12-24|2014-12-24 01:28:39|2014-12-24 02:54:47|1|0|0|2ac55667a9e2f958d75744074d36133c|2|Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0|Desktop - Firefox|2014-12-24|2014-12-24 03:42:30|2014-12-24 03:52:55|0|0|0
24b53796-206c-49a1-8d2a-7712e928f1bd|b451c9e721b7a36efefdd94ab1aedca2|2|Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0|Desktop - Firefox|2014-12-24|2014-12-24 03:42:30|2014-12-24 03:52:55|0|0|0|58195804e3c6f77a8e7143ee9a33baf6|3|Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0|Desktop - Firefox|2014-12-24|2014-12-24 05:53:04|2014-12-24 05:54:39|0|0|0
24b53796-206c-49a1-8d2a-7712e928f1bd|354fb67c3dbb8389f07c78c8980cf5f8|3|Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0|Desktop - Firefox|2014-12-24|2014-12-24 05:53:04|2014-12-24 05:54:39|0|0|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL
0a0c565a-f147-4fa6-955b-ef80374b3dbc|4ecb376b54ec130237cbf949e87814e5|8|Mozilla/5.0 (iPad; CPU OS 8_1_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B466 Safari/600.1.4|iPad - Web|2015-03-16|2015-03-16 08:35:59|2015-03-16 08:36:12|0|0|0|6affebc6ed590c57ac63e9502f33a99a|9|Mozilla/5.0 (iPad; CPU OS 8_1_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B466 Safari/600.1.4|iPad - Web|2015-03-16|2015-03-16 20:53:08|2015-03-16 20:53:15|0|0|0
0a0c565a-f147-4fa6-955b-ef80374b3dbc|7365973a5eed5999e7a1daebc4438d36|4|Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko|Desktop - IE|2015-03-10|2015-03-10 07:03:16|2015-03-10 07:19:29|0|1|1|1873e7362fdba5e01fd6c572d5cb5b11|5|Mozilla/5.0 (iPad; CPU OS 8_1_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B466 Safari/600.1.4|iPad - Web|2015-03-10|2015-03-10 20:15:55|2015-03-10 20:15:59|0|0|0
0a0c565a-f147-4fa6-955b-ef80374b3dbc|0137658e612e53f14d9169e6a3c1051f|9|Mozilla/5.0 (iPad; CPU OS 8_1_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B466 Safari/600.1.4|iPad - Web|2015-03-16|2015-03-16 20:53:08|2015-03-16 20:53:15|0|0|0|2fc1c79f2ff3a70561b2c02252459d86|10|Mozilla/5.0 (iPad; CPU OS 8_1_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B466 Safari/600.1.4|iPad - Web|2015-03-19|2015-03-19 04:16:43|2015-03-19 04:16:50|0|0|0
0a0c565a-f147-4fa6-955b-ef80374b3dbc|64e2e2719920dcdf96a3872c2774a709|13|Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko|Desktop - IE|2015-04-22|2015-04-22 09:04:56|2015-04-22 09:30:29|0|1|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL
0a0c565a-f147-4fa6-955b-ef80374b3dbc|476ae9f84c73cce4aaae4d3a6f8e8a38|12|Mozilla/5.0 (iPad; CPU OS 8_1_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B466 Safari/600.1.4|iPad - Web|2015-03-23|2015-03-23 10:02:43|2015-03-23 10:03:23|0|0|0|ff8ff15c673ed6f706b77cc70f84d81b|13|Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko|Desktop - IE|2015-04-22|2015-04-22 09:04:56|2015-04-22 09:30:29|0|1|0
0a0c565a-f147-4fa6-955b-ef80374b3dbc|278c446b14eb83fc837af402552aa42a|11|Mozilla/5.0 (iPad; CPU OS 8_1_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B466 Safari/600.1.4|iPad - Web|2015-03-19|2015-03-19 21:07:50|2015-03-19 21:07:53|0|0|0|197a257e4fbd1c6cce1606362904cc52|12|Mozilla/5.0 (iPad; CPU OS 8_1_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B466 Safari/600.1.4|iPad - Web|2015-03-23|2015-03-23 10:02:43|2015-03-23 10:03:23|0|0|0
0a0c565a-f147-4fa6-955b-ef80374b3dbc|2e7bbc5b81bc73174fa07c521d5d7b48|10|Mozilla/5.0 (iPad; CPU OS 8_1_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B466 Safari/600.1.4|iPad - Web|2015-03-19|2015-03-19 04:16:43|2015-03-19 04:16:50|0|0|0|f40190fe57e177da1c23d8e1ba3512a7|11|Mozilla/5.0 (iPad; CPU OS 8_1_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B466 Safari/600.1.4|iPad - Web|2015-03-19|2015-03-19 21:07:50|2015-03-19 21:07:53|0|0|0
0a0c565a-f147-4fa6-955b-ef80374b3dbc|abce541547a5350c2eef8295e573fa52|1|Mozilla/5.0 (iPad; CPU OS 8_1_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B466 Safari/600.1.4|iPad - Web|2015-03-09|2015-03-09 07:09:40|2015-03-09 08:03:59|0|1|0|a1d42f71c378a7f9a26c79821d3cfb1b|2|Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4|iPhone - Web|2015-03-09|2015-03-09 07:39:43|2015-03-09 07:39:51|0|0|0
0a0c565a-f147-4fa6-955b-ef80374b3dbc|aeb03d48cd859b680c2ae763abc91166|6|Mozilla/5.0 (iPad; CPU OS 8_1_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B466 Safari/600.1.4|iPad - Web|2015-03-11|2015-03-11 20:24:27|2015-03-11 20:51:18|0|0|0|b54d9c0a7187ffdfc1a21a63ce51a685|7|Mozilla/5.0 (iPad; CPU OS 8_1_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B466 Safari/600.1.4|iPad - Web|2015-03-15|2015-03-15 01:00:43|2015-03-15 01:04:50|0|0|0
0a0c565a-f147-4fa6-955b-ef80374b3dbc|5181dc7b869a71495a4d542b96c07f8e|5|Mozilla/5.0 (iPad; CPU OS 8_1_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B466 Safari/600.1.4|iPad - Web|2015-03-10|2015-03-10 20:15:55|2015-03-10 20:15:59|0|0|0|a4d46b77096634bf3652fda75db91285|6|Mozilla/5.0 (iPad; CPU OS 8_1_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B466 Safari/600.1.4|iPad - Web|2015-03-11|2015-03-11 20:24:27|2015-03-11 20:51:18|0|0|0
0a0c565a-f147-4fa6-955b-ef80374b3dbc|0e892eea7717392b6d92949ebbd0e1f8|2|Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4|iPhone - Web|2015-03-09|2015-03-09 07:39:43|2015-03-09 07:39:51|0|0|0|236d6609d6c1190205cd02e9942388ff|3|Mozilla/5.0 (iPad; CPU OS 8_1_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B466 Safari/600.1.4|iPad - Web|2015-03-09|2015-03-09 22:19:10|2015-03-09 22:19:19|0|0|0
0a0c565a-f147-4fa6-955b-ef80374b3dbc|e519b5966bbc1ae97c0b47783049112f|3|Mozilla/5.0 (iPad; CPU OS 8_1_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B466 Safari/600.1.4|iPad - Web|2015-03-09|2015-03-09 22:19:10|2015-03-09 22:19:19|0|0|0|687227b3095009a75dcd93f72a6ad49c|4|Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko|Desktop - IE|2015-03-10|2015-03-10 07:03:16|2015-03-10 07:19:29|0|1|1
0a0c565a-f147-4fa6-955b-ef80374b3dbc|48a495eeef9cccc4d275f04c520003e4|7|Mozilla/5.0 (iPad; CPU OS 8_1_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B466 Safari/600.1.4|iPad - Web|2015-03-15|2015-03-15 01:00:43|2015-03-15 01:04:50|0|0|0|70379cfc8b9928acea384d9297b544b5|8|Mozilla/5.0 (iPad; CPU OS 8_1_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B466 Safari/600.1.4|iPad - Web|2015-03-16|2015-03-16 08:35:59|2015-03-16 08:36:12|0|0|0
46cf3a9c-43d5-471c-ada4-4227f5c27384|492627e4825f73719726ecae19ab5014|144|Airbnb/4.7.0 iPhone/8.1.2|iPhone - iOS|2014-11-25|2014-11-25 12:23:30|2014-11-25 12:25:42|0|0|0|1fa3f15f8f3fd55f42c858a25406c3c3|145|Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440|iPhone - Web|2014-11-25|2014-11-25 12:23:32|2014-11-25 12:23:32|0|0|0
46cf3a9c-43d5-471c-ada4-4227f5c27384|782801ec4729538bc0867ea2108db78a|341|Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440|iPhone - Web|2015-01-02|2015-01-02 03:52:49|2015-01-02 03:52:51|0|0|0|42df7a8330ec64f9ccc5c6bd721f37c2|342|Airbnb/5.0 iPhone/8.1.2|iPhone - iOS|2015-01-02|2015-01-02 09:30:49|2015-01-02 09:31:11|0|0|0
46cf3a9c-43d5-471c-ada4-4227f5c27384|6584aefcb2f82546494fc69f70445885|342|Airbnb/5.0 iPhone/8.1.2|iPhone - iOS|2015-01-02|2015-01-02 09:30:49|2015-01-02 09:31:11|0|0|0|de874ca7cda5c3e4864b3b86f8c9be44|343|Airbnb/5.0 iPhone/8.1.2|iPhone - iOS|2015-01-02|2015-01-02 10:40:41|2015-01-02 10:40:41|0|0|0
46cf3a9c-43d5-471c-ada4-4227f5c27384|20cd17d9788f6351323ab9709b2e9f2f|343|Airbnb/5.0 iPhone/8.1.2|iPhone - iOS|2015-01-02|2015-01-02 10:40:41|2015-01-02 10:40:41|0|0|0|420275b89c2f7d7a9091757bce0fa896|344|Airbnb/5.0 iPhone/8.1.3|iPhone - iOS|2015-01-02|2015-01-02 16:08:30|2015-01-02 16:16:31|0|0|0
46cf3a9c-43d5-471c-ada4-4227f5c27384|d876850a3472a49b3708ee11140bda0b|344|Airbnb/5.0 iPhone/8.1.3|iPhone - iOS|2015-01-02|2015-01-02 16:08:30|2015-01-02 16:16:31|0|0|0|0594f6649240b02382b5d96cce7d11a7|345|Airbnb/5.0 iPhone/8.1.3|iPhone - iOS|2015-01-04|2015-01-04 08:42:18|2015-01-04 08:42:45|0|0|0
46cf3a9c-43d5-471c-ada4-4227f5c27384|3ab8838cb063d7914d85f2e1c1b6f0c6|345|Airbnb/5.0 iPhone/8.1.3|iPhone - iOS|2015-01-04|2015-01-04 08:42:18|2015-01-04 08:42:45|0|0|0|90ed0224ea4ee9a6f73db4b7ec7214b1|346|Airbnb/5.0 iPhone/8.1.3|iPhone - iOS|2015-01-04|2015-01-04 10:49:18|2015-01-04 10:49:42|0|0|0
46cf3a9c-43d5-471c-ada4-4227f5c27384|2ce48df1ce07c6934620e79ce75c2a31|346|Airbnb/5.0 iPhone/8.1.3|iPhone - iOS|2015-01-04|2015-01-04 10:49:18|2015-01-04 10:49:42|0|0|0|33e9b42b7fdec76c241a04b50a182a91|347|Airbnb/5.0 iPhone/8.1.3|iPhone - iOS|2015-01-04|2015-01-04 15:06:59|2015-01-04 15:07:12|0|0|0
46cf3a9c-43d5-471c-ada4-4227f5c27384|493f3192458b8aaffa453626b2b94fa7|347|Airbnb/5.0 iPhone/8.1.3|iPhone - iOS|2015-01-04|2015-01-04 15:06:59|2015-01-04 15:07:12|0|0|0|a8b1f5be3dc4ce00f7db20c7898d47b8|348|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.35 Safari/537.36|Desktop - Chrome|2015-01-06|2015-01-06 00:21:36|2015-01-06 00:43:03|0|1|0
46cf3a9c-43d5-471c-ada4-4227f5c27384|47f7e8656f2528c4c3b93264a1c73ad0|348|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.35 Safari/537.36|Desktop - Chrome|2015-01-06|2015-01-06 00:21:36|2015-01-06 00:43:03|0|1|0|717c5a15adfd8876f30b5152535af003|349|Airbnb/5.0 iPhone/8.1.3|iPhone - iOS|2015-01-06|2015-01-06 01:36:52|2015-01-06 01:37:27|0|0|0
46cf3a9c-43d5-471c-ada4-4227f5c27384|30d30d3802533bd4bf199b2a064f2f2e|349|Airbnb/5.0 iPhone/8.1.3|iPhone - iOS|2015-01-06|2015-01-06 01:36:52|2015-01-06 01:37:27|0|0|0|3e0d5a73889d2537d5dc64ea42185bd3|350|Airbnb/5.0 iPhone/8.1.3|iPhone - iOS|2015-01-06|2015-01-06 03:35:10|2015-01-06 03:35:48|0|0|0
46cf3a9c-43d5-471c-ada4-4227f5c27384|a02bf98b4f04f47628049fc2d84a2b54|350|Airbnb/5.0 iPhone/8.1.3|iPhone - iOS|2015-01-06|2015-01-06 03:35:10|2015-01-06 03:35:48|0|0|0|bb241a485e05b3a854e7c12266496f9e|351|Airbnb/5.0 iPhone/8.1.3|iPhone - iOS|2015-01-07|2015-01-07 08:33:26|2015-01-07 08:34:44|0|1|0
46cf3a9c-43d5-471c-ada4-4227f5c27384|22527b2fe459446fab831e38a47f9263|351|Airbnb/5.0 iPhone/8.1.3|iPhone - iOS|2015-01-07|2015-01-07 08:33:26|2015-01-07 08:34:44|0|1|0|9151b82b479f6314ff7b203b77308ce3|352|Airbnb/5.0 iPhone/8.1.3|iPhone - iOS|2015-01-07|2015-01-07 14:41:29|2015-01-07 14:41:44|0|0|0
46cf3a9c-43d5-471c-ada4-4227f5c27384|d3ec56b32433f0ac2834987a32f74711|352|Airbnb/5.0 iPhone/8.1.3|iPhone - iOS|2015-01-07|2015-01-07 14:41:29|2015-01-07 14:41:44|0|0|0|3e219cdb297eea385c53ddd62787cfeb|353|Airbnb/5.0 iPhone/8.1.3|iPhone - iOS|2015-01-08|2015-01-08 02:49:10|2015-01-08 02:52:47|0|0|0
46cf3a9c-43d5-471c-ada4-4227f5c27384|af25a19148ddc434e04c939a6a4f5d62|353|Airbnb/5.0 iPhone/8.1.3|iPhone - iOS|2015-01-08|2015-01-08 02:49:10|2015-01-08 02:52:47|0|0|0|d0a7dccbbc51eb9d730c821ffb6c2646|354|Airbnb/5.0 iPhone/8.1.3|iPhone - iOS|2015-01-08|2015-01-08 03:39:10|2015-01-08 03:39:11|0|0|0
46cf3a9c-43d5-471c-ada4-4227f5c27384|62a9922d099bd4bd9e67af054df51e36|354|Airbnb/5.0 iPhone/8.1.3|iPhone - iOS|2015-01-08|2015-01-08 03:39:10|2015-01-08 03:39:11|0|0|0|8f4bababbcfec6a0c984ac75e8b21dfb|355|Airbnb/5.0 iPhone/8.1.3|iPhone - iOS|2015-01-08|2015-01-08 21:51:59|2015-01-08 21:52:48|0|1|0
46cf3a9c-43d5-471c-ada4-4227f5c27384|422d1cb49182c480b9e7a9cdb8996690|355|Airbnb/5.0 iPhone/8.1.3|iPhone - iOS|2015-01-08|2015-01-08 21:51:59|2015-01-08 21:52:48|0|1|0|0bd73b97475c64150ed3375624775630|356|Airbnb/5.0 iPhone/8.1.3|iPhone - iOS|2015-01-08|2015-01-08 23:13:34|2015-01-08 23:13:34|0|0|0
46cf3a9c-43d5-471c-ada4-4227f5c27384|8b0ecb45ad809cf52c33a02e631dc937|356|Airbnb/5.0 iPhone/8.1.3|iPhone - iOS|2015-01-08|2015-01-08 23:13:34|2015-01-08 23:13:34|0|0|0|d863c84b3811b5f3e14c31deb52ff2f4|357|Airbnb/5.0 iPhone/8.1.3|iPhone - iOS|2015-01-08|2015-01-08 23:43:39|2015-01-08 23:52:55|0|0|0
46cf3a9c-43d5-471c-ada4-4227f5c27384|119d8a424e2a05aa3f54a8e40036a65c|357|Airbnb/5.0 iPhone/8.1.3|iPhone - iOS|2015-01-08|2015-01-08 23:43:39|2015-01-08 23:52:55|0|0|0|d863c84b3811b5f3e14c31deb52ff2f4|358|Airbnb/6.0 iPhone/8.1.3|iPhone - iOS|2015-01-08|2015-01-08 23:49:08|2015-01-08 23:49:14|0|0|0
46cf3a9c-43d5-471c-ada4-4227f5c27384|801b0c88226fa4fa265f71fab3d68b00|358|Airbnb/6.0 iPhone/8.1.3|iPhone - iOS|2015-01-08|2015-01-08 23:49:08|2015-01-08 23:49:14|0|0|0|77033cccf9eb20c9996f31b9a542c723|359|Airbnb/6.0 iPhone/8.1.3|iPhone - iOS|2015-01-11|2015-01-11 13:10:42|2015-01-11 13:11:08|0|0|0
46cf3a9c-43d5-471c-ada4-4227f5c27384|36e376ba41519c64407c7599c8eb80b4|359|Airbnb/6.0 iPhone/8.1.3|iPhone - iOS|2015-01-11|2015-01-11 13:10:42|2015-01-11 13:11:08|0|0|0|89231646241d4d8acf7812f658c0ef41|360|Airbnb/6.0 iPhone/8.1.3|iPhone - iOS|2015-01-12|2015-01-12 23:44:57|2015-01-12 23:45:09|0|0|0
46cf3a9c-43d5-471c-ada4-4227f5c27384|93b010b41b7d88a9256aa1af3f46b2d1|360|Airbnb/6.0 iPhone/8.1.3|iPhone - iOS|2015-01-12|2015-01-12 23:44:57|2015-01-12 23:45:09|0|0|0|99cf253e033ffa84ade5f52335bc8260|361|Airbnb/6.0 iPhone/8.1.3|iPhone - iOS|2015-01-13|2015-01-13 07:28:20|2015-01-13 07:28:39|0|0|0
46cf3a9c-43d5-471c-ada4-4227f5c27384|6de43d33093e7fed37d182268fe97269|361|Airbnb/6.0 iPhone/8.1.3|iPhone - iOS|2015-01-13|2015-01-13 07:28:20|2015-01-13 07:28:39|0|0|0|3f5fe4c637a2d864a5a21ece2f966ed1|362|Airbnb/6.0 iPhone/8.1.3|iPhone - iOS|2015-01-14|2015-01-14 06:15:19|2015-01-14 06:15:29|0|0|0
46cf3a9c-43d5-471c-ada4-4227f5c27384|83c9706324fb578da0b2a7052e31e3f1|362|Airbnb/6.0 iPhone/8.1.3|iPhone - iOS|2015-01-14|2015-01-14 06:15:19|2015-01-14 06:15:29|0|0|0|0920d3a0af2205e9b67d7b256b2b2749|363|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.43 Safari/537.36|Desktop - Chrome|2015-01-14|2015-01-14 22:05:40|2015-01-14 22:06:15|0|0|0
46cf3a9c-43d5-471c-ada4-4227f5c27384|1ea5822eaf9edeb8975293e2d3972bb5|363|Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.43 Safari/537.36|Desktop - Chrome|2015-01-14|2015-01-14 22:05:40|2015-01-14 22:06:15|0|0|0|0920d3a0af2205e9b67d7b256b2b2749|364|Airbnb/6.0 iPhone/8.1.3|iPhone - iOS|2015-01-14|2015-01-14 22:06:56|2015-01-14 22:07:43|0|1|0
46cf3a9c-43d5-471c-ada4-4227f5c27384|285680076e8dc562a4a21755bb563a23|364|Airbnb/6.0 iPhone/8.1.3|iPhone - iOS|2015-01-14|2015-01-14 22:06:56|2015-01-14 22:07:43|0|1|0|55270c3e881dc8c88ceff5ea30d826e1|365|Airbnb/6.0 iPhone/8.1.3|iPhone - iOS|2015-01-15|2015-01-15 19:06:30|2015-01-15 19:10:36|0|0|0
46cf3a9c-43d5-471c-ada4-4227f5c27384|3733c664cf9075a2d485fec7e72c8c5d|365|Airbnb/6.0 iPhone/8.1.3|iPhone - iOS|2015-01-15|2015-01-15 19:06:30|2015-01-15 19:10:36|0|0|0|26a04be1b7fb0f7c1859450f4538a3ed|366|Airbnb/6.0 iPhone/8.1.3|iPhone - iOS|2015-01-17|2015-01-17 06:40:46|2015-01-17 06:53:30|0|0|0
